time_yrs,qwS-I1,qwS-I2,qwS-M1,qwS-M2,qwS-M3,qwS-P1,qwS-P2,qwS-P3,qgS-I1,qgS-I2,qgS-M1,qgS-M2,qgS-M3,qgS-P1,qgS-P2,qgS-P3,BHP-I1,BHP-I2,BHP-M1,BHP-M2,BHP-M3,BHP-P1,BHP-P2,BHP-P3
31,0,0,0,0,0,-0.158383298515493,-0.196925691303309,-0.127896565457842,0.46158065673016,0.507738722403177,0,0,0,0,-0.0206609283941038,-0.188510841195014,68482127.5308913,67262546.1224538,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
32,0,0,0,0,0,-0.159151157730436,-0.177773851298478,-0.125763638123873,0.46158065673016,0.507738722403177,0,0,0,0,-0.0367517785052852,-0.196025662042995,68249167.7514831,67263090.0330128,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
33,0,0,0,0,0,-0.159917765594878,-0.163043145171191,-0.123667519591883,0.46158065673016,0.507738722403177,0,0,0,0,-0.0539580939227308,-0.203543056676893,68030678.043258,67274283.0658708,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
34,0,0,0,0,0,-0.16066700785565,-0.152280077889547,-0.121498621855733,0.46158065673016,0.507738722403177,0,0,0,0,-0.069894659247119,-0.211264985890377,67823989.726835,67285431.8200063,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
35,0,0,0,0,0,-0.161385069495152,-0.144497001348179,-0.119179792667708,0.46158065673016,0.507738722403177,0,0,0,0,-0.083695971837152,-0.219332066861868,67627216.0233495,67288458.7097566,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
36,0,0,0,0,0,-0.162061971045109,-0.138740257168028,-0.116678612267335,0.46158065673016,0.507738722403177,0,0,0,0,-0.0955071556957418,-0.227796497243309,67437599.4975533,67278987.0175536,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
37,0,0,0,0,0,-0.162691484646419,-0.13429529423094,-0.114008945660737,0.46158065673016,0.507738722403177,0,0,0,0,-0.105789278534334,-0.23661227934615,67252432.3322015,67255106.6432409,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
38,0,0,0,0,0,-0.163270303377769,-0.130681967817796,-0.111220413177198,0.46158065673016,0.507738722403177,0,0,0,0,-0.11498663786077,-0.245653471577359,67069448.851781,67216440.8661787,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
39,0,0,0,0,0,-0.163797065156147,-0.127592414081522,-0.108380603011427,0.46158065673016,0.507738722403177,0,0,0,0,-0.123436160290031,-0.254752628159336,66886916.6226821,67163458.0966611,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
40,0,0,0,0,0,-0.16427143684953,-0.124829774660161,-0.105557666160306,0.46158065673016,0.507738722403177,0,0,0,0,-0.131376729848213,-0.263741663117255,66703771.2760712,67096946.2380666,24669091.1356343,26468527.6968179,29915793.8297685,19666856.0527333,17700170.44746,17700170.44746
